alternative.id,container.title,created,deposited,doi,indexed,ISBN,ISSN,issue,issued,member,page,prefix,publisher,reference.count,score,source,subject,title,type,update.policy,URL,volume,archive,license_date,license_URL,license_delay.in.days,license_content.version,abstract,subtitle,archive_,NA.,NA..1,funding_name,funding_award,funding_DOI,funding_doi.asserted.by,author_given,author_family,author_affiliation,author_ORCID
S0960428615000256,Edinburgh Journal of Botany,2015-11-10,2017-04-04,10.1017/s0960428615000256,2017-04-04,,"0960-4286,1474-0036",01,2015-11-10,http://id.crossref.org/member/56,39-81,http://id.crossref.org/prefix/10.1017,Cambridge University Press (CUP),42,1,CrossRef,"Plant Science,Ecology, Evolution, Behavior and Systematics","A BOTANICAL INVENTORY OF FOREST ON KARSTIC LIMESTONE AND METAMORPHIC SUBSTRATE IN THE CHIQUIBUL FOREST, BELIZE, WITH FOCUS ON WOODY TAXA",journal-article,NA,http://dx.doi.org/10.1017/s0960428615000256,73,NA,NA,NA,NA,NA,"<jats:p>The Chiquibul Forest Reserve and National Park in Belize is a priority conservation area within the ‘Maya Forest’ in Central America. Although taxonomic data are essential for the development of conservation plans in the region, there is limited knowledge of the existing species in the area. Here we present a botanical species list of mostly woody taxa based on voucher specimens, with particular focus on the Raspaculo watershed in the eastern part of the National Park. Within the Raspaculo watershed, a comparison is made between 0.1 ha of valley floor and 0.1 ha of hilltop vegetation, sampling trees, shrubs, palms and lianas ≥2.5 cm diameter at breast height. Additionally, a 1 ha plot was established in the Upper Raspaculo watershed. Our study shows 38 new species records for the region, and important additions to the flora of Belize. New records were recorded from forests on both metamorphic and karstic substrate, including previously overlooked hilltop forest elements. Quantitative assessment of vegetation across elevation zones shows distinct elements dominating on valley floors and hilltops. Our results show that the Chiquibul contains at least 58% of Belize’s threatened plant species, and represent a source of information for the management and conservation of the area.</jats:p>",NA,NA,NA,NA,NA,NA,NA,NA,C.,Pennil,NA,NA
S0960428615000256,Edinburgh Journal of Botany,2015-11-10,2017-04-04,10.1017/s0960428615000256,2017-04-04,,"0960-4286,1474-0036",01,2015-11-10,http://id.crossref.org/member/56,39-81,http://id.crossref.org/prefix/10.1017,Cambridge University Press (CUP),42,1,CrossRef,"Plant Science,Ecology, Evolution, Behavior and Systematics","A BOTANICAL INVENTORY OF FOREST ON KARSTIC LIMESTONE AND METAMORPHIC SUBSTRATE IN THE CHIQUIBUL FOREST, BELIZE, WITH FOCUS ON WOODY TAXA",journal-article,NA,http://dx.doi.org/10.1017/s0960428615000256,73,NA,NA,NA,NA,NA,"<jats:p>The Chiquibul Forest Reserve and National Park in Belize is a priority conservation area within the ‘Maya Forest’ in Central America. Although taxonomic data are essential for the development of conservation plans in the region, there is limited knowledge of the existing species in the area. Here we present a botanical species list of mostly woody taxa based on voucher specimens, with particular focus on the Raspaculo watershed in the eastern part of the National Park. Within the Raspaculo watershed, a comparison is made between 0.1 ha of valley floor and 0.1 ha of hilltop vegetation, sampling trees, shrubs, palms and lianas ≥2.5 cm diameter at breast height. Additionally, a 1 ha plot was established in the Upper Raspaculo watershed. Our study shows 38 new species records for the region, and important additions to the flora of Belize. New records were recorded from forests on both metamorphic and karstic substrate, including previously overlooked hilltop forest elements. Quantitative assessment of vegetation across elevation zones shows distinct elements dominating on valley floors and hilltops. Our results show that the Chiquibul contains at least 58% of Belize’s threatened plant species, and represent a source of information for the management and conservation of the area.</jats:p>",NA,NA,NA,NA,NA,NA,NA,NA,W. D. R.,Bayly,NA,NA
S0960428615000256,Edinburgh Journal of Botany,2015-11-10,2017-04-04,10.1017/s0960428615000256,2017-04-04,,"0960-4286,1474-0036",01,2015-11-10,http://id.crossref.org/member/56,39-81,http://id.crossref.org/prefix/10.1017,Cambridge University Press (CUP),42,1,CrossRef,"Plant Science,Ecology, Evolution, Behavior and Systematics","A BOTANICAL INVENTORY OF FOREST ON KARSTIC LIMESTONE AND METAMORPHIC SUBSTRATE IN THE CHIQUIBUL FOREST, BELIZE, WITH FOCUS ON WOODY TAXA",journal-article,NA,http://dx.doi.org/10.1017/s0960428615000256,73,NA,NA,NA,NA,NA,"<jats:p>The Chiquibul Forest Reserve and National Park in Belize is a priority conservation area within the ‘Maya Forest’ in Central America. Although taxonomic data are essential for the development of conservation plans in the region, there is limited knowledge of the existing species in the area. Here we present a botanical species list of mostly woody taxa based on voucher specimens, with particular focus on the Raspaculo watershed in the eastern part of the National Park. Within the Raspaculo watershed, a comparison is made between 0.1 ha of valley floor and 0.1 ha of hilltop vegetation, sampling trees, shrubs, palms and lianas ≥2.5 cm diameter at breast height. Additionally, a 1 ha plot was established in the Upper Raspaculo watershed. Our study shows 38 new species records for the region, and important additions to the flora of Belize. New records were recorded from forests on both metamorphic and karstic substrate, including previously overlooked hilltop forest elements. Quantitative assessment of vegetation across elevation zones shows distinct elements dominating on valley floors and hilltops. Our results show that the Chiquibul contains at least 58% of Belize’s threatened plant species, and represent a source of information for the management and conservation of the area.</jats:p>",NA,NA,NA,NA,NA,NA,NA,NA,R.,Chance,NA,NA
S0960428615000256,Edinburgh Journal of Botany,2015-11-10,2017-04-04,10.1017/s0960428615000256,2017-04-04,,"0960-4286,1474-0036",01,2015-11-10,http://id.crossref.org/member/56,39-81,http://id.crossref.org/prefix/10.1017,Cambridge University Press (CUP),42,1,CrossRef,"Plant Science,Ecology, Evolution, Behavior and Systematics","A BOTANICAL INVENTORY OF FOREST ON KARSTIC LIMESTONE AND METAMORPHIC SUBSTRATE IN THE CHIQUIBUL FOREST, BELIZE, WITH FOCUS ON WOODY TAXA",journal-article,NA,http://dx.doi.org/10.1017/s0960428615000256,73,NA,NA,NA,NA,NA,"<jats:p>The Chiquibul Forest Reserve and National Park in Belize is a priority conservation area within the ‘Maya Forest’ in Central America. Although taxonomic data are essential for the development of conservation plans in the region, there is limited knowledge of the existing species in the area. Here we present a botanical species list of mostly woody taxa based on voucher specimens, with particular focus on the Raspaculo watershed in the eastern part of the National Park. Within the Raspaculo watershed, a comparison is made between 0.1 ha of valley floor and 0.1 ha of hilltop vegetation, sampling trees, shrubs, palms and lianas ≥2.5 cm diameter at breast height. Additionally, a 1 ha plot was established in the Upper Raspaculo watershed. Our study shows 38 new species records for the region, and important additions to the flora of Belize. New records were recorded from forests on both metamorphic and karstic substrate, including previously overlooked hilltop forest elements. Quantitative assessment of vegetation across elevation zones shows distinct elements dominating on valley floors and hilltops. Our results show that the Chiquibul contains at least 58% of Belize’s threatened plant species, and represent a source of information for the management and conservation of the area.</jats:p>",NA,NA,NA,NA,NA,NA,NA,NA,S. G. M.,Bridgewater,NA,NA
S0960428615000256,Edinburgh Journal of Botany,2015-11-10,2017-04-04,10.1017/s0960428615000256,2017-04-04,,"0960-4286,1474-0036",01,2015-11-10,http://id.crossref.org/member/56,39-81,http://id.crossref.org/prefix/10.1017,Cambridge University Press (CUP),42,1,CrossRef,"Plant Science,Ecology, Evolution, Behavior and Systematics","A BOTANICAL INVENTORY OF FOREST ON KARSTIC LIMESTONE AND METAMORPHIC SUBSTRATE IN THE CHIQUIBUL FOREST, BELIZE, WITH FOCUS ON WOODY TAXA",journal-article,NA,http://dx.doi.org/10.1017/s0960428615000256,73,NA,NA,NA,NA,NA,"<jats:p>The Chiquibul Forest Reserve and National Park in Belize is a priority conservation area within the ‘Maya Forest’ in Central America. Although taxonomic data are essential for the development of conservation plans in the region, there is limited knowledge of the existing species in the area. Here we present a botanical species list of mostly woody taxa based on voucher specimens, with particular focus on the Raspaculo watershed in the eastern part of the National Park. Within the Raspaculo watershed, a comparison is made between 0.1 ha of valley floor and 0.1 ha of hilltop vegetation, sampling trees, shrubs, palms and lianas ≥2.5 cm diameter at breast height. Additionally, a 1 ha plot was established in the Upper Raspaculo watershed. Our study shows 38 new species records for the region, and important additions to the flora of Belize. New records were recorded from forests on both metamorphic and karstic substrate, including previously overlooked hilltop forest elements. Quantitative assessment of vegetation across elevation zones shows distinct elements dominating on valley floors and hilltops. Our results show that the Chiquibul contains at least 58% of Belize’s threatened plant species, and represent a source of information for the management and conservation of the area.</jats:p>",NA,NA,NA,NA,NA,NA,NA,NA,D. J.,Harris,NA,NA
,Ecology and Evolution,2014-05-26,2017-03-28,10.1002/ece3.1109,2017-03-28,,2045-7758,12,2014-05-26,http://id.crossref.org/member/311,2577-2583,http://id.crossref.org/prefix/10.1002,Wiley-Blackwell,13,1,CrossRef,,Reol: R interface to the Encyclopedia of Life,journal-article,NA,http://dx.doi.org/10.1002/ece3.1109,4,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,463,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barbara L.,Banbury,Department of Ecology and Evolutionary Biology; University of Tennessee; Knoxville Tennessee,NA
,Ecology and Evolution,2014-05-26,2017-03-28,10.1002/ece3.1109,2017-03-28,,2045-7758,12,2014-05-26,http://id.crossref.org/member/311,2577-2583,http://id.crossref.org/prefix/10.1002,Wiley-Blackwell,13,1,CrossRef,,Reol: R interface to the Encyclopedia of Life,journal-article,NA,http://dx.doi.org/10.1002/ece3.1109,4,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,463,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brian C.,O'Meara,Department of Ecology and Evolutionary Biology; University of Tennessee; Knoxville Tennessee,NA
,Ecology Letters,2013-08-23,2017-03-29,10.1111/ele.12170,2017-03-29,,1461-023X,11,2013-08-22,http://id.crossref.org/member/311,1331-1338,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Biodiversity ensures plant-pollinator phenological synchrony against climate change,journal-article,NA,http://dx.doi.org/10.1111/ele.12170,16,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,740,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ignasi,Bartomeus,"Department of Entomology; Rutgers University; New Brunswick NJ 08901 USA, Swedish University of Agricultural Sciences; SE-75007 Uppsala Sweden, NA",NA
,Ecology Letters,2013-08-23,2017-03-29,10.1111/ele.12170,2017-03-29,,1461-023X,11,2013-08-22,http://id.crossref.org/member/311,1331-1338,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Biodiversity ensures plant-pollinator phenological synchrony against climate change,journal-article,NA,http://dx.doi.org/10.1111/ele.12170,16,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,740,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mia G.,Park,"NA, NA, Department of Entomology; Cornell University; Ithaca NY 14853 USA",NA
,Ecology Letters,2013-08-23,2017-03-29,10.1111/ele.12170,2017-03-29,,1461-023X,11,2013-08-22,http://id.crossref.org/member/311,1331-1338,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Biodiversity ensures plant-pollinator phenological synchrony against climate change,journal-article,NA,http://dx.doi.org/10.1111/ele.12170,16,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,740,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jason,Gibbs,"Department of Entomology; Cornell University; Ithaca NY 14853 USA, Department of Entomology; Michigan State University; East Lansing MI 48824 USA, NA",NA
,Ecology Letters,2013-08-23,2017-03-29,10.1111/ele.12170,2017-03-29,,1461-023X,11,2013-08-22,http://id.crossref.org/member/311,1331-1338,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Biodiversity ensures plant-pollinator phenological synchrony against climate change,journal-article,NA,http://dx.doi.org/10.1111/ele.12170,16,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,740,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bryan N.,Danforth,"NA, NA, Department of Entomology; Cornell University; Ithaca NY 14853 USA",NA
,Ecology Letters,2013-08-23,2017-03-29,10.1111/ele.12170,2017-03-29,,1461-023X,11,2013-08-22,http://id.crossref.org/member/311,1331-1338,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Biodiversity ensures plant-pollinator phenological synchrony against climate change,journal-article,NA,http://dx.doi.org/10.1111/ele.12170,16,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,740,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alan N.,Lakso,"NA, NA, Department of Horticulture; Cornell University; Ithaca NY 14853 USA",NA
,Ecology Letters,2013-08-23,2017-03-29,10.1111/ele.12170,2017-03-29,,1461-023X,11,2013-08-22,http://id.crossref.org/member/311,1331-1338,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,50,1,CrossRef,"Ecology, Evolution, Behavior and Systematics",Biodiversity ensures plant-pollinator phenological synchrony against climate change,journal-article,NA,http://dx.doi.org/10.1111/ele.12170,16,NA,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,740,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rachael,Winfree,"Department of Entomology; Rutgers University; New Brunswick NJ 08901 USA, Department of Ecology; Evolution and Natural Resources; Rutgers University; New Brunswick NJ 08901 USA, NA",NA
S1574954114001186,Ecological Informatics,2014-09-16,2016-02-01,10.1016/j.ecoinf.2014.08.008,2016-11-09,,1574-9541,NA,2014-11,http://id.crossref.org/member/78,194-199,http://id.crossref.org/prefix/10.1016,Elsevier BV,34,1,CrossRef,"Ecological Modelling,Ecology,Modelling and Simulation,Computational Theory and Mathematics,Applied Mathematics,Ecology, Evolution, Behavior and Systematics,Computer Science Applications",Discovering and developing primary biodiversity data from social networking sites: A novel approach,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ecoinf.2014.08.008,24,NA,2014-11-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vijay,Barve,NA,http://orcid.org/0000-0002-4852-2567
S1574954115000825,Ecological Informatics,2015-06-06,2016-10-13,10.1016/j.ecoinf.2015.05.004,2016-11-28,,1574-9541,NA,2015-07,http://id.crossref.org/member/78,29-41,http://id.crossref.org/prefix/10.1016,Elsevier BV,48,1,CrossRef,"Ecological Modelling,Ecology,Modelling and Simulation,Computational Theory and Mathematics,Applied Mathematics,Ecology, Evolution, Behavior and Systematics,Computer Science Applications",Retrieving taxa names from large biodiversity data collections using a flexible matching workflow,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ecoinf.2015.05.004,28,NA,2015-07-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,Fourth Framework Programme,283644,10.13039/501100004964,publisher,Edward,Vanden Berghe,NA,NA
S1574954115000825,Ecological Informatics,2015-06-06,2016-10-13,10.1016/j.ecoinf.2015.05.004,2016-11-28,,1574-9541,NA,2015-07,http://id.crossref.org/member/78,29-41,http://id.crossref.org/prefix/10.1016,Elsevier BV,48,1,CrossRef,"Ecological Modelling,Ecology,Modelling and Simulation,Computational Theory and Mathematics,Applied Mathematics,Ecology, Evolution, Behavior and Systematics,Computer Science Applications",Retrieving taxa names from large biodiversity data collections using a flexible matching workflow,journal-article,http://dx.doi.org/10.1016/elsevier_cm_policy,http://dx.doi.org/10.1016/j.ecoinf.2015.05.004,28,NA,2015-07-01,http://www.elsevier.com/tdm/userlicense/1.0/,0,tdm,NA,NA,NA,NA,NA,Fourth Framework Programme,283644,10.13039/501100004964,publisher,Gianpaolo,Coro,NA,NA
